X,Y,systemnr,stednr,loknr,sbext,frednr,stednavn,stednavnsbetydning,anlnr,anlaegstype,anlaegsbetydning,dateringskode,datering,fra_aar,til_aar,kommunenavn,kommunenr,sevaerdighedsklasse,url,x,y
9.37479771661453,56.170695057634099,142861,130302,78,,,Mosebo I,Beretningsnavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Ikast-Brande,756,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/142861/              ,9.37479771661453,56.1706950576341
8.79080069234058,55.338089053418997,155533,190409,114,,,Tved,Uspecificeret,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Esbjerg,561,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/155533/              ,8.79080069234058,55.338089053419
9.348675880316369,56.183197291701703,163165,130302,80,,2409104,Trædestensrækken,Uspecificeret,2,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-7000,-6401,Ikast-Brande,756,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/163165/              ,9.34867588031637,56.1831972917017
9.346616344270331,56.181693656713797,163168,130302,83,,,Bølling Sø,"Landskab, herunder vådområde",3,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Ikast-Brande,756,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/163168/              ,9.34661634427033,56.1816936567138
9.335535966337179,55.833980941502702,163221,170805,308,,,Frydensbjerg 2,Beretningsnavn,2,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Vejle,630,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/163221/              ,9.33553596633718,55.8339809415027
9.03948405708382,56.555481351148003,164182,130410,152,,,Glattrup,"Bebyggelse, havne og industrianlæg",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Skive,779,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/164182/              ,9.03948405708382,56.555481351148
8.94094063852252,56.112461767797001,165102,180310,129,,,Gammelbosig II,Beretningsnavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Herning,657,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/165102/              ,8.94094063852252,56.112461767797
9.95945474288898,57.5697667119668,165533,100606,62,,,Kærtoften 44-46,"Vej-, gade-, o.lign., evt. nr.+ bynavn",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Hjørring,860,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/165533/              ,9.95945474288898,57.5697667119668
8.856441447521551,55.270214278052499,165570,210108,123,,,Hømlund Nørremark,"Landskab, herunder vådområde",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Esbjerg,561,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/165570/              ,8.85644144752155,55.2702142780525
8.952409393548169,54.960049161324001,170020,210403,28,,,Stængerholm,Uspecificeret,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/170020/              ,8.95240939354817,54.960049161324
8.955087085514769,54.967553858120397,170021,210403,29,,,Tinholm,Uspecificeret,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Tønder,550,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/170021/              ,8.95508708551477,54.9675538581204
9.289587360436011,55.437371659780403,173058,190109,90,,,Bønstrup Sø,"Landskab, herunder vådområde",1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Kolding,621,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/173058/              ,9.28958736043601,55.4373716597804
8.82434022585471,56.0843722347077,187978,180113,234,,,Nørrebæk Høj,Fortidsminde/lokalt kaldenavn,1,3000,"Bosættelse, uspec undergruppe",AXXX,Stenalder,-9000,-6401,Ringkøbing-Skjern,760,,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/187978/              ,8.82434022585471,56.0843722347077
